Departure Time,Duration,Price,Airline Code,Number of Stops,Origin Country,Destination Country
2024-08-08T16:25:00,42.266666666666666,1308.10,FJ,2,Solomon Islands,Bahamas
2024-08-12T14:50:00,38.083333333333336,1424.60,IE,2,Solomon Islands,Austria
2024-10-25T14:50:00,27.5,1294.60,IE,2,Solomon Islands,Armenia
2025-01-27T10:40:00,29.833333333333332,1016.40,LH,2,Slovenia,Zimbabwe
2024-10-08T14:00:00,18.583333333333332,956.40,LH,2,Slovenia,Zambia
2025-02-18T15:05:00,37.916666666666664,1125.70,LX,2,Slovenia,Viet Nam
2024-07-18T20:05:00,17.5,773.65,TK,1,Slovenia,Venezuela
2025-01-29T16:20:00,12.75,1819.80,SN,2,Slovenia,Uzbekistan
2024-08-24T14:30:00,22.416666666666668,805.10,EK,1,Slovenia,United Republic of Tanzania
2025-03-08T12:10:00,7.166666666666667,1122.10,AF,1,Slovenia,United Kingdom
2024-08-09T10:40:00,9.333333333333334,2627.00,LX,2,Slovenia,United Arab Emirates
2024-12-28T10:40:00,16.666666666666668,1096.18,LH,2,Slovenia,Uganda
2024-11-05T13:05:00,22.916666666666668,257.80,LH,2,Slovenia,Tunisia
2025-01-11T15:10:00,42.5,4566.30,LX,2,Slovenia,Trinidad and Tobago
2024-09-05T18:00:00,48.833333333333336,3260.40,LH,2,Slovenia,Togo
2024-11-27T10:40:00,9.833333333333334,862.10,LH,2,Slovenia,Thailand
2024-08-29T08:10:00,11.75,132.80,JU,1,Slovenia,Switzerland
2025-03-05T09:45:00,24.916666666666668,248.50,TK,1,Slovenia,Sweden
2025-02-27T19:35:00,14.75,261.40,TK,1,Slovenia,Spain
2025-01-17T06:55:00,,3328.60,LH,2,Slovenia,South Sudan
2024-07-10T14:00:00,24.583333333333332,1150.30,LH,2,Slovenia,Somalia
2025-04-16T10:40:00,20.166666666666668,3101.50,LX,2,Slovenia,Singapore
2025-03-14T19:35:00,30.666666666666668,846.70,TK,1,Slovenia,Sierra Leone
2024-08-08T11:00:00,19.416666666666668,963.40,LH,2,Slovenia,Seychelles
2024-11-19T13:05:00,,286.60,LH,2,Slovenia,Serbia
2025-03-08T14:30:00,15.583333333333334,533.63,FZ,1,Slovenia,Saudi Arabia
2024-09-14T18:00:00,19.666666666666668,1477.50,LH,2,Slovenia,San Marino
2024-07-12T20:05:00,24.583333333333332,744.00,TK,2,Slovenia,Saint Lucia
2024-12-20T13:05:00,29.4,4472.00,LH,2,Slovenia,Saint Kitts and Nevis
2024-09-11T19:45:00,34.25,3835.60,LH,2,Slovenia,Rwanda
2025-04-06T10:40:00,13.25,229.90,LX,1,Slovenia,Romania
2024-08-30T19:40:00,13.25,1954.05,LH,2,Slovenia,Qatar
2025-04-29T10:40:00,26.333333333333332,280.90,LX,1,Slovenia,Portugal
2025-01-25T10:40:00,19.916666666666668,303.30,LH,2,Slovenia,Poland
2024-08-28T07:05:00,22.666666666666668,885.50,LH,2,Slovenia,Philippines
2025-02-13T13:05:00,24.333333333333332,3842.60,LH,2,Slovenia,Peru
2024-09-02T15:30:00,31.75,1296.20,IB,2,Slovenia,Paraguay
2025-02-26T12:10:00,32.083333333333336,4061.20,AF,2,Slovenia,Papua New Guinea
2024-11-16T12:10:00,24.6,2926.55,AF,2,Slovenia,Panama
2024-07-14T14:30:00,10.583333333333334,530.50,FZ,1,Slovenia,Pakistan
2025-03-18T19:35:00,26.833333333333332,356.20,TK,1,Slovenia,Oman
2024-12-20T13:05:00,4.833333333333333,379.90,LH,1,Slovenia,Norway
2024-07-06T18:00:00,17.916666666666668,412.50,LH,2,Slovenia,North Macedonia
2025-03-13T09:45:00,10.666666666666666,586.70,TK,1,Slovenia,Nigeria
2025-02-11T10:40:00,29.333333333333332,3771.60,LH,2,Slovenia,Niger
2025-01-13T13:05:00,57.833333333333336,3481.10,LH,2,Slovenia,Nicaragua
2024-09-24T19:15:00,31.083333333333332,5746.90,LX,2,Slovenia,New Zealand
2024-12-15T14:55:00,18.333333333333332,89.80,JU,1,Slovenia,Netherlands
2025-03-06T09:45:00,26.583333333333332,1225.90,TK,2,Slovenia,Namibia
2024-12-04T13:05:00,36.5,268.40,LH,2,Slovenia,Morocco
2024-10-25T08:15:00,6.333333333333333,138.80,JU,1,Slovenia,Montenegro
2025-05-17T19:20:00,34.5,4688.10,LX,2,Slovenia,Mongolia
2024-12-22T13:40:00,17.666666666666668,397.90,LO,2,Slovenia,Monaco
2024-11-29T13:05:00,18.416666666666668,2060.46,LH,2,Slovenia,Mexico
2024-11-11T12:10:00,14.5,3258.50,AF,2,Slovenia,Mauritania
2024-12-23T06:55:00,7.75,1903.70,LH,2,Slovenia,Malta
2024-10-09T15:50:00,35.25,3493.40,AF,2,Slovenia,Mali
2024-07-07T19:40:00,26.333333333333332,936.90,LH,2,Slovenia,Maldives
2024-07-24T13:10:00,17.083333333333332,835.60,LH,2,Slovenia,Malaysia
2025-03-26T19:35:00,40.25,1050.90,TK,2,Slovenia,Malawi
2024-07-27T08:50:00,27.833333333333332,3454.60,TK,2,Slovenia,Madagascar
2024-12-23T18:05:00,20.166666666666668,184.20,KL,2,Slovenia,Luxembourg
2025-01-02T15:10:00,8.833333333333334,966.20,LX,2,Slovenia,Lithuania
2024-10-01T18:00:00,15.75,1817.08,LH,2,Slovenia,Libya
2025-02-17T18:55:00,26.416666666666668,1000.80,LX,2,Slovenia,Liberia
2025-01-28T09:45:00,29.25,842.40,TK,2,Slovenia,Lesotho
2024-12-22T13:05:00,31.416666666666668,536.80,LH,2,Slovenia,Lebanon
2024-08-10T13:10:00,9.083333333333334,302.30,LH,2,Slovenia,Latvia
2025-03-27T19:35:00,,720.80,TK,2,Slovenia,Lao
2024-11-29T06:55:00,16.75,2097.20,LH,2,Slovenia,Kyrgyzstan
2025-02-10T13:05:00,53.833333333333336,636.90,LH,2,Slovenia,Kuwait
2025-03-05T14:30:00,27.083333333333332,632.10,EK,1,Slovenia,Kenya
2025-01-25T13:05:00,30.166666666666668,685.60,LH,2,Slovenia,Kazakhstan
2025-03-30T10:40:00,14.916666666666666,3909.50,LX,2,Slovenia,Jordan
2025-02-08T17:10:00,36.5,2115.20,LO,2,Slovenia,Japan
2024-10-31T10:40:00,19.25,900.70,LH,2,Slovenia,Jamaica
2025-03-02T19:35:00,30.166666666666668,651.90,TK,1,Slovenia,Ivory Coast
2024-11-26T17:10:00,25.5,387.40,LO,1,Slovenia,Italy
2025-03-07T19:35:00,22.833333333333332,355.00,TK,1,Slovenia,Israel
2025-04-08T10:40:00,12.583333333333334,1360.50,LX,2,Slovenia,Ireland
2025-01-18T13:05:00,27.5,2063.00,LH,2,Slovenia,Iraq
2025-01-03T14:30:00,21.333333333333332,593.30,FZ,1,Slovenia,Iran
2025-05-05T19:20:00,39.333333333333336,4879.80,LX,2,Slovenia,Indonesia
2025-03-01T09:45:00,30.5,495.60,TK,2,Slovenia,Iceland
2025-05-09T10:40:00,8.583333333333334,282.50,LX,1,Slovenia,Hungary
2025-01-01T18:55:00,58.65,2072.20,LX,2,Slovenia,Honduras
2024-11-19T13:05:00,26.8,2584.10,LH,2,Slovenia,Haiti
2024-11-07T06:55:00,20.45,4500.00,LH,2,Slovenia,Guyana
2025-01-07T10:40:00,51.166666666666664,1056.60,TP,2,Slovenia,Guinea Bissau
2025-02-28T09:45:00,16.5,846.70,TK,1,Slovenia,Guinea
2025-05-15T10:40:00,22.166666666666668,2072.20,LX,2,Slovenia,Guatemala
2024-10-15T19:40:00,47.1,2595.10,LH,2,Slovenia,Grenada
2024-08-14T18:00:00,25.083333333333332,768.10,LH,2,Slovenia,Ghana
2024-12-24T10:15:00,10.25,244.70,LX,2,Slovenia,Germany
2024-12-05T09:45:00,16.083333333333332,328.30,TK,1,Slovenia,Georgia
2024-12-05T15:10:00,,703.50,LX,2,Slovenia,Gambia
2024-07-05T15:05:00,28.583333333333332,1347.00,KL,2,Slovenia,Gabon
2024-07-18T07:05:00,6.75,238.80,LH,2,Slovenia,France
2024-12-18T12:10:00,8.833333333333334,3533.90,AF,2,Slovenia,Finland
2025-03-18T19:35:00,45.416666666666664,865.90,TK,2,Slovenia,Fiji
2025-01-08T15:25:00,,4986.00,LX,2,Slovenia,Ethiopia
2025-04-21T14:20:00,10.083333333333334,184.90,LX,1,Slovenia,Estonia
2025-02-24T19:35:00,19.583333333333332,928.90,TK,2,Slovenia,Eritrea
2025-01-29T18:55:00,49.083333333333336,5048.60,LX,2,Slovenia,Equatorial Guinea
2024-07-22T18:00:00,20.333333333333332,3811.80,LH,2,Slovenia,El Salvador
2025-02-28T14:30:00,22.75,687.89,EK,1,Slovenia,Egypt
2024-12-05T15:10:00,34.416666666666664,831.76,LX,2,Slovenia,Ecuador
2024-11-17T06:55:00,20.516666666666666,2636.23,LH,2,Slovenia,Dominican Republic
2024-10-19T18:00:00,15.75,5011.00,LH,2,Slovenia,Djibouti
2025-03-05T09:45:00,24.166666666666668,400.30,TK,1,Slovenia,Denmark
2025-01-09T10:15:00,25.75,208.80,LX,1,Slovenia,Cyprus
2025-01-27T13:05:00,21.916666666666668,483.70,LH,2,Slovenia,Croatia
2025-01-25T09:45:00,26.083333333333332,1065.80,TK,2,Slovenia,Comoros
2025-05-25T10:40:00,42.333333333333336,3742.90,LX,2,Slovenia,Colombia
2025-01-13T13:05:00,37.416666666666664,891.30,LH,2,Slovenia,China
2024-12-06T18:00:00,21.166666666666668,4042.00,LH,2,Slovenia,Chile
2024-08-19T19:15:00,17.166666666666668,1120.68,LX,2,Slovenia,Chad
2025-01-17T10:40:00,11.666666666666666,1914.50,LH,1,Slovenia,Canada
2025-01-08T14:30:00,22.083333333333332,935.40,EK,2,Slovenia,Cambodia
2024-09-19T13:55:00,24.75,838.20,TP,2,Slovenia,Cabo Verde
2024-07-29T19:15:00,47.666666666666664,1013.00,LX,2,Slovenia,Burundi
2025-02-11T10:40:00,32.333333333333336,3578.40,LH,2,Slovenia,Burkina Faso
2024-07-24T10:40:00,11.333333333333334,795.90,LX,2,Slovenia,Bulgaria
2024-12-18T13:05:00,20.75,884.20,LH,2,Slovenia,Brazil
2024-10-05T18:00:00,20.583333333333332,6511.50,LH,2,Slovenia,Botswana
2025-01-18T13:05:00,24.916666666666668,281.10,LH,2,Slovenia,Bosnia and Herzegovina
2024-11-16T13:05:00,45.75,3431.40,LH,2,Slovenia,Bolivia
2024-09-29T19:40:00,47.583333333333336,2084.40,LH,2,Slovenia,Belize
2024-08-08T14:00:00,6.083333333333333,248.20,LH,2,Slovenia,Belgium
2025-01-04T15:10:00,30.583333333333332,2290.10,LX,2,Slovenia,Belarus
2024-08-06T07:05:00,21.483333333333334,2324.20,LH,2,Slovenia,Barbados
2024-12-27T10:40:00,22.333333333333332,1106.10,LH,2,Slovenia,Bangladesh
2024-11-04T13:05:00,26.666666666666668,2224.68,LH,2,Slovenia,Bahrain
2025-02-21T13:05:00,20.666666666666668,2359.20,LH,2,Slovenia,Azerbaijan
2024-08-23T20:05:00,17.083333333333332,663.30,TK,1,Slovenia,Austria
2025-02-12T06:55:00,28.416666666666668,3536.00,SQ,2,Slovenia,Australia
2024-12-21T13:05:00,36.583333333333336,420.10,LH,2,Slovenia,Armenia
2025-02-18T10:40:00,29.166666666666668,4466.10,LH,2,Slovenia,Argentina
2024-07-02T06:15:00,35.5,2611.60,LH,2,Slovenia,Antigua and Barbuda
2025-02-16T09:45:00,32.333333333333336,764.00,TK,1,Slovenia,Angola
2024-12-20T13:05:00,43.833333333333336,384.80,LH,2,Slovenia,Albania
2024-07-05T13:10:00,15.583333333333334,2335.30,LH,2,Slovenia,Afghanistan
2024-12-09T18:25:00,39.25,238.00,A3,2,Slovakia,Switzerland
2024-12-12T18:25:00,15.916666666666666,206.40,A3,1,Slovakia,Slovenia
2024-10-08T18:50:00,36.666666666666664,4413.24,MS,2,Slovakia,Mexico
2025-01-06T18:25:00,28.333333333333332,325.20,A3,2,Slovakia,Lithuania
2024-10-04T20:05:00,26.166666666666668,1956.78,MS,2,Slovakia,Latvia
2024-08-29T04:00:00,23.583333333333332,316.20,QS,2,Slovakia,Israel
2024-11-25T18:25:00,22.5,572.30,A3,2,Slovakia,Iceland
2024-11-04T18:25:00,19.75,206.40,A3,1,Slovakia,Hungary
2024-09-06T20:05:00,,639.43,MS,2,Slovakia,France
2025-01-06T18:25:00,21.75,568.70,A3,2,Slovakia,Estonia
2024-09-24T18:50:00,22.166666666666668,2134.78,MS,2,Slovakia,Bulgaria
2024-08-26T18:30:00,47.3,10893.60,A3,2,Slovakia,Bahamas
2024-07-29T18:30:00,6.833333333333333,343.90,A3,1,Slovakia,Armenia
2025-02-20T20:20:00,22.25,1536.60,QR,2,Singapore,Zimbabwe
2025-05-31T02:15:00,18.166666666666668,2076.40,QR,1,Singapore,Zambia
2025-01-09T13:50:00,2.25,693.20,SQ,0,Singapore,Viet Nam
2025-04-04T21:00:00,36.733333333333334,4267.00,UA,2,Singapore,Venezuela
2024-11-05T10:35:00,20.833333333333332,556.80,SB,1,Singapore,Vanuatu
2025-05-23T02:15:00,26.083333333333332,917.00,QR,1,Singapore,Uzbekistan
2024-10-27T02:40:00,38.166666666666664,1017.80,QR,2,Singapore,Uruguay
2024-07-29T06:15:00,24.383333333333333,1379.40,NH,2,Singapore,United States of America
2024-11-03T20:20:00,18.916666666666668,1972.40,QR,1,Singapore,United Republic of Tanzania
2024-07-08T00:05:00,24.583333333333332,3527.10,SK,1,Singapore,United Kingdom
2024-08-26T08:45:00,17.666666666666668,1792.50,SQ,1,Singapore,United Arab Emirates
2024-10-02T16:05:00,28.416666666666668,1821.30,QR,2,Singapore,Uganda
2024-12-03T00:40:00,20.25,686.00,KL,1,Singapore,Turkey
2024-10-25T21:15:00,31.25,1057.10,QR,2,Singapore,Tunisia
2025-01-21T01:40:00,29.166666666666668,1890.60,KL,1,Singapore,Trinidad and Tobago
2024-12-26T19:50:00,43.333333333333336,1976.20,NZ,2,Singapore,Tonga
2024-11-23T19:15:00,30.666666666666668,7584.00,AF,2,Singapore,Togo
2024-11-04T07:15:00,9.833333333333334,291.60,3K,1,Singapore,Thailand
2024-10-24T19:15:00,34.666666666666664,975.80,EK,2,Singapore,Tajikistan
2024-11-05T00:30:00,18.916666666666668,631.50,EK,1,Singapore,Switzerland
2025-05-19T02:00:00,34.666666666666664,685.10,ET,1,Singapore,Sweden
2025-01-27T19:30:00,29.083333333333332,1578.50,KL,2,Singapore,Suriname
2025-01-28T15:05:00,3.8333333333333335,501.30,UL,0,Singapore,Sri Lanka
2024-09-03T15:15:00,38.166666666666664,556.70,MF,2,Singapore,Spain
2024-12-30T21:20:00,22.416666666666668,1368.20,AI,2,Singapore,South Sudan
2025-01-14T02:00:00,,645.00,QR,1,Singapore,South Africa
2025-03-06T10:10:00,27.5,1147.00,TK,1,Singapore,Somalia
2025-04-25T17:00:00,14.833333333333334,3013.70,CX,2,Singapore,Solomon Islands
2024-10-26T23:25:00,26.5,7705.40,LH,2,Singapore,Sierra Leone
2025-05-17T02:00:00,16.333333333333332,702.20,ET,1,Singapore,Seychelles
2025-01-28T10:50:00,41.916666666666664,1227.10,AF,1,Singapore,Senegal
2024-08-13T20:55:00,23.25,1409.63,EY,1,Singapore,Saudi Arabia
2024-07-14T21:30:00,27.583333333333332,3613.00,SQ,1,Singapore,Samoa
2024-07-22T23:55:00,48.333333333333336,9947.70,NH,2,Singapore,Saint Vincent and the Grenadines
2024-07-19T09:00:00,39.166666666666664,11228.40,SQ,2,Singapore,Saint Kitts and Nevis
2025-01-30T20:20:00,27.666666666666668,1407.40,QR,2,Singapore,Rwanda
2025-01-17T01:25:00,20.583333333333332,5196.36,CX,2,Singapore,Russian Federation
2024-12-04T16:15:00,27.25,1545.10,MU,2,Singapore,Romania
2024-11-10T19:15:00,12.333333333333334,992.55,EY,1,Singapore,Qatar
2024-07-14T23:40:00,22.666666666666668,596.20,LH,1,Singapore,Portugal
2025-03-21T10:10:00,15.25,725.20,TK,1,Singapore,Poland
2024-12-24T20:35:00,23.583333333333332,1274.20,PX,1,Singapore,Philippines
2024-09-08T10:00:00,45.333333333333336,1464.80,QR,2,Singapore,Peru
2025-01-02T09:40:00,32.833333333333336,3926.30,EY,2,Singapore,Paraguay
2025-06-01T19:45:00,33.5,462.50,PR,1,Singapore,Papua New Guinea
2025-02-02T09:00:00,38.5,1103.35,AV,2,Singapore,Panama
2024-09-22T11:05:00,36.75,2664.60,UA,2,Singapore,Palau
2025-02-15T23:00:00,21.583333333333332,2758.80,AI,2,Singapore,Pakistan
2025-04-23T07:25:00,16.416666666666668,711.20,GA,1,Singapore,Oman
2025-04-17T02:15:00,18.083333333333332,720.40,QR,1,Singapore,Norway
2024-10-15T23:35:00,18.333333333333332,3475.90,LX,2,Singapore,North Macedonia
2025-05-03T02:15:00,20.833333333333332,2026.40,QR,1,Singapore,Nigeria
2024-10-30T22:25:00,9.916666666666666,2921.40,SQ,0,Singapore,New Zealand
2024-07-11T22:35:00,17.083333333333332,1130.80,AF,1,Singapore,Netherlands
2024-11-01T23:55:00,,2624.10,LH,2,Singapore,Namibia
2024-08-12T13:25:00,6.083333333333333,1806.05,CX,1,Singapore,Myanmar
2024-12-09T17:00:00,23.5,737.60,ZH,2,Singapore,Mozambique
2025-01-04T23:45:00,32.833333333333336,930.60,LH,2,Singapore,Morocco
2024-11-21T16:00:00,42.833333333333336,674.70,CA,2,Singapore,Mongolia
2024-07-21T00:50:00,,554.50,EK,1,Singapore,Monaco
2024-07-25T09:25:00,48.5,8807.10,NH,2,Singapore,Micronesia
2025-02-19T10:15:00,,1129.76,UA,2,Singapore,Mexico
2024-11-23T00:25:00,36.25,2604.30,LH,2,Singapore,Mauritius
2025-01-21T21:00:00,25.75,1484.50,AF,2,Singapore,Mauritania
2024-10-14T23:55:00,54.75,5756.90,NH,2,Singapore,Marshall Islands
2025-03-10T09:35:00,22.25,2462.90,EK,2,Singapore,Malta
2024-09-25T02:00:00,20.166666666666668,1175.80,ET,1,Singapore,Mali
2025-04-24T23:30:00,42.666666666666664,1281.80,OZ,2,Singapore,Maldives
2025-01-18T07:15:00,1.1666666666666667,101.80,3K,0,Singapore,Malaysia
2024-08-08T02:10:00,27.25,715.00,QR,2,Singapore,Lithuania
2024-09-24T20:55:00,18.833333333333332,3357.28,EY,2,Singapore,Libya
2025-04-01T02:15:00,,906.60,QR,2,Singapore,Latvia
2024-08-31T11:15:00,31.5,308.40,W2,2,Singapore,Lao
2024-09-19T19:15:00,35.416666666666664,845.80,EK,2,Singapore,Kyrgyzstan
2024-09-11T19:35:00,29.5,698.80,WY,2,Singapore,Kuwait
2024-07-03T21:20:00,18.166666666666668,1041.20,AI,1,Singapore,Kenya
2025-04-20T18:45:00,34.25,831.00,QR,1,Singapore,Kazakhstan
2024-07-14T23:05:00,20.25,802.70,TK,1,Singapore,Jordan
2025-04-12T17:30:00,,667.70,ZH,1,Singapore,Japan
2025-03-07T13:30:00,9.416666666666666,463.80,CZ,1,Singapore,Jamaica
2025-03-07T23:05:00,30.75,2808.00,AF,1,Singapore,Ivory Coast
2025-05-09T02:00:00,33.583333333333336,713.10,ET,1,Singapore,Italy
2024-11-09T10:15:00,39.333333333333336,3976.10,UA,1,Singapore,Israel
2025-06-09T07:25:00,31.083333333333332,942.90,GA,2,Singapore,Ireland
2024-12-02T10:55:00,21.583333333333332,1028.40,QR,1,Singapore,Iraq
2025-04-02T02:15:00,23.5,1186.00,QR,1,Singapore,Iran
2025-01-01T09:50:00,1.75,265.20,TR,0,Singapore,Indonesia
2025-03-28T15:05:00,10.833333333333334,247.30,UL,1,Singapore,India
2024-08-05T02:10:00,29.5,662.70,QR,2,Singapore,Iceland
2025-05-20T02:15:00,34.833333333333336,835.00,QR,1,Singapore,Hungary
2024-07-16T11:05:00,48.46666666666667,1171.40,UA,2,Singapore,Honduras
2024-08-05T02:10:00,43.8,1396.80,B6,2,Singapore,Haiti
2024-12-13T10:55:00,47.45,1393.60,B6,2,Singapore,Guyana
2025-01-25T02:00:00,31.333333333333332,872.60,QR,2,Singapore,Guinea Bissau
2024-11-18T01:30:00,49.25,2606.90,LX,2,Singapore,Guinea
2024-09-19T10:50:00,26.666666666666668,1620.10,KE,2,Singapore,Guatemala
2024-08-21T23:30:00,28.083333333333332,1371.90,A3,1,Singapore,Greece
2025-02-11T23:45:00,25.583333333333332,971.90,LH,2,Singapore,Ghana
2024-09-08T23:05:00,20.583333333333332,655.20,TK,1,Singapore,Germany
2025-02-06T10:55:00,12.833333333333334,611.40,QR,1,Singapore,Georgia
2024-12-14T23:45:00,51.416666666666664,1027.90,LH,2,Singapore,Gambia
2025-05-02T18:45:00,25.666666666666668,680.40,QR,1,Singapore,France
2024-09-11T00:40:00,21.75,1001.50,KL,1,Singapore,Finland
2024-08-23T18:40:00,21.583333333333332,1031.60,NZ,1,Singapore,Fiji
2025-03-28T09:35:00,14.916666666666666,1165.50,EK,1,Singapore,Ethiopia
2024-11-08T02:00:00,35.666666666666664,897.30,QR,2,Singapore,Eswatini
2025-01-27T00:25:00,22.75,883.60,LH,2,Singapore,Estonia
2024-10-17T20:45:00,30.166666666666668,3029.50,SQ,2,Singapore,Eritrea
2024-10-28T21:20:00,28.75,963.40,UK,2,Singapore,Equatorial Guinea
2025-01-01T10:45:00,57.416666666666664,1844.60,UA,2,Singapore,El Salvador
2024-11-02T06:00:00,17.25,425.09,MH,2,Singapore,Egypt
2024-11-23T23:35:00,37.983333333333334,1785.45,TK,2,Singapore,Ecuador
2025-04-19T21:00:00,,2053.63,UA,2,Singapore,Dominican Republic
2025-02-04T06:00:00,22.916666666666668,1149.30,MH,2,Singapore,Djibouti
2025-01-09T02:00:00,,878.40,QR,1,Singapore,Czech Republic
2025-01-08T16:45:00,24.25,1316.20,QR,2,Singapore,Cyprus
2024-11-15T10:10:00,34.083333333333336,1524.20,TK,1,Singapore,Cuba
2024-10-28T01:45:00,42.416666666666664,1945.70,OZ,2,Singapore,Croatia
2024-09-03T21:00:00,29.433333333333334,1099.18,UA,2,Singapore,Costa Rica
2025-01-02T02:00:00,,1741.00,QR,2,Singapore,Congo
2024-10-18T10:00:00,32.666666666666664,2105.00,QR,2,Singapore,Comoros
2024-07-30T09:00:00,30.916666666666668,1597.10,AV,1,Singapore,Colombia
2024-08-08T20:50:00,14.166666666666666,2270.80,CZ,1,Singapore,China
2025-02-25T23:05:00,45.666666666666664,2665.40,AF,1,Singapore,Chile
2025-02-19T21:00:00,46.333333333333336,1801.50,EK,2,Singapore,Central African Republic
2025-02-06T10:55:00,23.083333333333332,931.20,LH,1,Singapore,Canada
2024-10-23T23:35:00,25.083333333333332,946.30,LX,2,Singapore,Cameroon
2024-07-24T17:40:00,18.5,406.20,ZH,1,Singapore,Cambodia
2024-10-10T00:30:00,31.75,7559.80,LH,2,Singapore,Cabo Verde
2024-07-31T19:35:00,47.416666666666664,2799.40,QR,2,Singapore,Burundi
2024-12-09T02:00:00,21.833333333333332,1492.30,ET,2,Singapore,Burkina Faso
2025-01-24T10:55:00,17.666666666666668,794.20,LH,1,Singapore,Bulgaria
2025-02-08T09:00:00,2.1666666666666665,650.20,SQ,0,Singapore,Brunei Darussalam
2025-01-02T01:30:00,40.166666666666664,7980.70,SQ,1,Singapore,Brazil
2025-05-07T02:00:00,24.666666666666668,1315.10,ET,2,Singapore,Botswana
2024-11-10T21:00:00,24.666666666666668,823.60,TG,2,Singapore,Bosnia and Herzegovina
2025-05-12T21:00:00,36.733333333333334,1466.35,UA,2,Singapore,Bolivia
2024-08-04T23:55:00,27.333333333333332,8827.20,LH,2,Singapore,Benin
2024-09-13T21:00:00,28.25,1070.60,UA,2,Singapore,Belize
2025-01-10T23:55:00,13.916666666666666,2502.50,SQ,0,Singapore,Belgium
2025-03-20T00:30:00,17.5,724.70,EK,1,Singapore,Belarus
2025-01-09T20:20:00,34.333333333333336,1354.50,QR,2,Singapore,Barbados
2024-10-02T09:40:00,15.666666666666666,691.50,EK,1,Singapore,Bangladesh
2024-12-01T23:35:00,24.75,795.20,TK,1,Singapore,Bahrain
2025-04-13T10:00:00,39.516666666666666,2250.00,AC,2,Singapore,Bahamas
2025-03-20T13:30:00,35.25,2335.20,CZ,1,Singapore,Azerbaijan
2024-09-04T22:35:00,19.25,2829.70,AF,1,Singapore,Austria
2025-02-28T20:05:00,8.083333333333334,1435.90,QF,0,Singapore,Australia
2025-04-26T09:00:00,,1268.10,UA,2,Singapore,Argentina
2025-03-07T02:00:00,17.416666666666668,893.20,ET,1,Singapore,Angola
2024-09-21T09:10:00,45.333333333333336,993.70,AC,2,Singapore,Algeria
2024-08-30T10:00:00,21.333333333333332,827.00,QR,2,Singapore,Albania
2025-04-01T08:45:00,14.75,1819.50,KP,2,Sierra Leone,Zimbabwe
2024-10-01T08:45:00,25.75,1098.50,ET,2,Sierra Leone,Zambia
2024-08-17T05:25:00,25.666666666666668,1331.80,AT,2,Sierra Leone,Viet Nam
2025-01-27T02:10:00,21.75,1489.00,TK,1,Sierra Leone,Uzbekistan
2025-03-25T09:10:00,29.166666666666668,1509.92,KP,2,Sierra Leone,United States of America
2024-12-07T08:35:00,15.416666666666666,926.00,ET,1,Sierra Leone,United Republic of Tanzania
2025-02-26T08:35:00,15.583333333333334,781.40,ET,1,Sierra Leone,United Arab Emirates
2024-11-18T08:45:00,23.166666666666668,1372.50,KP,2,Sierra Leone,Uganda
2024-08-07T01:25:00,19.583333333333332,1528.00,TK,1,Sierra Leone,Turkmenistan
2024-12-28T19:15:00,41.75,6031.60,SN,2,Sierra Leone,Turkey
2024-12-15T19:15:00,18.75,3846.00,SN,2,Sierra Leone,Tunisia
2025-05-12T20:10:00,26.083333333333332,1342.90,HC,2,Sierra Leone,Togo
2024-12-30T08:45:00,26.333333333333332,1349.20,KP,2,Sierra Leone,Thailand
2024-12-09T08:45:00,36.416666666666664,1150.80,KP,2,Sierra Leone,Tajikistan
2024-07-21T18:15:00,19.5,4139.20,SN,2,Sierra Leone,Switzerland
2024-11-27T19:15:00,18.166666666666668,4888.60,SN,2,Sierra Leone,Sweden
2025-01-30T09:10:00,25.583333333333332,4479.90,KP,2,Sierra Leone,Spain
2024-11-06T08:35:00,29.583333333333332,980.00,ET,1,Sierra Leone,South Sudan
2025-02-24T02:10:00,30.916666666666668,1469.00,TK,1,Sierra Leone,South Africa
2024-10-18T08:35:00,23.5,1015.50,ET,1,Sierra Leone,Somalia
2025-03-20T08:45:00,27.75,1195.80,KP,2,Sierra Leone,Slovenia
2024-08-26T08:45:00,,1521.80,KP,2,Sierra Leone,Singapore
2025-05-06T08:45:00,25.583333333333332,1394.50,KP,2,Sierra Leone,Seychelles
2025-03-26T05:40:00,19.416666666666668,922.90,AT,1,Sierra Leone,Senegal
2024-08-02T18:15:00,24.833333333333332,3293.73,SN,2,Sierra Leone,Saudi Arabia
2024-08-06T18:30:00,48.68333333333333,2276.30,KQ,2,Sierra Leone,Saint Lucia
2024-09-07T09:10:00,34.25,3208.10,ET,2,Sierra Leone,Rwanda
2024-09-24T18:15:00,43.833333333333336,4070.50,SN,2,Sierra Leone,Romania
2024-11-19T18:30:00,33.583333333333336,2432.05,KQ,1,Sierra Leone,Qatar
2024-09-26T08:45:00,41.333333333333336,1258.50,ET,2,Sierra Leone,Pakistan
2025-03-06T08:45:00,23.333333333333332,1320.80,KP,2,Sierra Leone,Oman
2025-04-04T08:35:00,25.75,1548.30,ET,2,Sierra Leone,Norway
2024-07-06T08:35:00,37.666666666666664,1254.80,ET,2,Sierra Leone,North Macedonia
2025-04-08T08:45:00,26.666666666666668,1183.50,KP,2,Sierra Leone,Nigeria
2024-09-15T01:25:00,57.416666666666664,1680.60,TK,2,Sierra Leone,New Zealand
